ts,voltage,capacity
1583402845.178164,3.49625,0.8515625
1583402855.1895435,3.49625,0.8515625
1583402865.2009056,3.49625,0.8515625
1583402875.2081473,3.49375,0.8515625
1583402885.219515,3.4975,0.8671875
1583402895.228149,3.49625,0.8671875
1583402905.2381747,3.4975,0.8671875
1583402915.24821,3.4975,0.8671875
1583402925.2596362,3.4975,0.8671875
1583402935.2709997,3.4975,0.8828125
1583402945.282352,3.49875,0.8828125
1583402955.2890086,3.49875,0.8828125
1583402965.300375,3.4975,0.8828125
1583402975.3117597,3.5,0.8828125
1583402985.318156,3.49875,0.90234375
1583402995.3281438,3.5,0.90234375
1583403005.338161,3.5,0.90234375
1583403015.3495235,3.5,0.90234375
1583403025.3608747,3.5,0.90234375
1583403035.3722506,3.5,0.91796875
1583403045.383599,3.50125,0.91796875
1583403055.3949237,3.4975,0.91796875
1583403065.3981678,3.5025,0.91796875
1583403075.409691,3.5,0.91796875
1583403085.4210553,3.5025,0.93359375
1583403095.4324083,3.5025,0.93359375
1583403105.4437666,3.5025,0.93359375
1583403115.455158,3.5025,0.93359375
1583403125.466528,3.5025,0.93359375
1583403135.477889,3.50375,0.94921875
1583403145.489222,3.49875,0.94921875
1583403155.5004776,3.505,0.94921875
1583403165.5118496,3.50375,0.94921875
1583403175.5232155,3.505,0.96875
1583403185.5281396,3.505,0.96875
1583403195.5394835,3.505,0.96875
1583403205.548255,3.505,0.96875
1583403215.5596576,3.505,0.96875
1583403225.565348,3.5075,0.984375
1583403235.576712,3.505,0.984375
1583403245.5781622,3.5075,0.984375
1583403255.589539,3.50625,0.984375
1583403265.6009078,3.5075,1.0
1583403275.6122608,3.505,1.0
1583403285.6236134,3.50875,1.0
1583403295.6281188,3.5075,1.0
1583403305.639396,3.5075,1.0
1583403315.650758,3.51,1.015625
1583403325.6621184,3.51,1.015625
1583403335.67348,3.51,1.015625
1583403345.6848257,3.5075,1.015625
1583403355.6960976,3.51,1.03515625
1583403365.7022772,3.5075,1.03515625
1583403375.704338,3.51125,1.03515625
1583403385.706275,3.51125,1.03515625
1583403395.708221,3.5125,1.03515625
1583403405.7182333,3.5125,1.05078125
1583403415.7297227,3.5125,1.05078125
1583403425.741111,3.5125,1.05078125
1583403435.7524803,3.5125,1.05078125
