ts,voltage,capacity
1575626341.8279831,3.67875,5.31640625
1575626351.833716,3.67875,5.31640625
1575626361.8451185,3.67875,5.40234375
1575626371.8565056,3.67875,5.40234375
1575626381.8681571,3.68,5.40234375
1575626391.8794625,3.68,5.40234375
1575626401.8837416,3.68,5.48828125
1575626411.895142,3.68,5.48828125
1575626421.9065511,3.68,5.48828125
1575626431.9179566,3.68125,5.48828125
1575626441.9237053,3.6825,5.5703125
1575626451.9349976,3.68125,5.5703125
1575626461.9464066,3.6825,5.5703125
1575626471.957816,3.6825,5.5703125
1575626481.9692178,3.6825,5.65625
1575626491.9737291,3.6825,5.65625
1575626501.985139,3.6825,5.65625
1575626511.9937892,3.6825,5.65625
1575626522.0051851,3.68375,5.7421875
1575626532.0165787,3.68375,5.7421875
1575626542.0280025,3.685,5.7421875
1575626552.0394113,3.685,5.7421875
1575626562.0508335,3.685,5.828125
1575626572.062203,3.685,5.828125
1575626582.0637164,3.685,5.828125
1575626592.0751095,3.685,5.828125
1575626602.0837252,3.68625,5.91015625
1575626612.0950046,3.68625,5.91015625
1575626622.1063945,3.68625,5.91015625
1575626632.113716,3.6875,5.91015625
1575626642.1251183,3.6875,5.99609375
1575626652.136507,3.6875,5.99609375
1575626662.1479006,3.6875,5.99609375
1575626672.1593032,3.6875,5.99609375
1575626682.1707034,3.6875,6.12109375
1575626692.1820962,3.68875,6.12109375
1575626702.1935058,3.68875,6.12109375
1575626712.203695,3.68875,6.12109375
1575626722.2150855,3.68875,6.12109375
1575626732.226497,3.69,6.2421875
1575626742.2337167,3.69,6.2421875
1575626752.245132,3.69,6.2421875
1575626762.2537062,3.69125,6.2421875
1575626772.2650256,3.69,6.2421875
1575626782.2764184,3.69125,6.2421875
1575626792.2878056,3.69125,6.3671875
1575626802.2991946,3.69125,6.3671875
1575626812.3037055,3.6925,6.3671875
1575626822.3137922,3.6925,6.3671875
1575626832.3252225,3.6925,6.3671875
1575626842.3366055,3.6925,6.48828125
1575626852.3479903,3.6925,6.48828125
1575626862.3593853,3.6925,6.48828125
1575626872.3707788,3.69375,6.48828125
1575626882.3821726,3.69375,6.48828125
1575626892.393581,3.695,6.61328125
1575626902.405044,3.695,6.61328125
1575626912.4136658,3.695,6.61328125
1575626922.4237247,3.695,6.61328125
1575626932.4350238,3.695,6.61328125
1575626942.446423,3.695,6.734375
1575626952.457816,3.695,6.734375
1575626962.4691806,3.69625,6.734375
1575626972.480466,3.69625,6.734375
1575626982.49183,3.69625,6.734375
1575626992.5031197,3.6975,6.859375
1575627002.5137122,3.6975,6.859375
1575627012.5251133,3.6975,6.859375
1575627022.533781,3.6975,6.859375
1575627032.545204,3.6975,6.859375
1575627042.5537212,3.6975,6.859375
1575627052.5651224,3.69875,6.98046875
1575627062.5765128,3.69875,6.98046875
1575627072.587877,3.69875,6.98046875
1575627082.593745,3.7,6.98046875
1575627092.6050406,3.7,6.98046875
1575627102.6164374,3.7,7.10546875
1575627112.627803,3.7,7.10546875
1575627122.6391172,3.7,7.10546875
1575627132.6437347,3.7,7.10546875
1575627142.6552129,3.70125,7.10546875
1575627152.666614,3.70125,7.2265625
1575627162.6780086,3.70125,7.2265625
1575627172.6894116,3.7025,7.2265625
1575627182.7007809,3.7025,7.2265625
1575627192.7120655,3.7025,7.2265625
1575627202.7136772,3.7025,7.3515625
1575627212.7249694,3.7025,7.3515625
1575627222.733702,3.7025,7.3515625
1575627232.7450743,3.70375,7.3515625
1575627242.753719,3.705,7.3515625
1575627252.7651343,3.70375,7.47265625
1575627262.7765238,3.705,7.47265625
1575627272.7879186,3.705,7.47265625
1575627282.7993047,3.705,7.47265625
1575627292.8037174,3.705,7.47265625
1575627302.8151004,3.705,7.59765625
1575627312.8237076,3.705,7.59765625
1575627322.835099,3.70625,7.59765625
1575627332.8437994,3.70625,7.59765625
1575627342.855231,3.7075,7.59765625
1575627352.8666263,3.7075,7.71875
1575627362.8780284,3.7075,7.71875
1575627372.889429,3.7075,7.71875
1575627382.9007883,3.7075,7.71875
1575627392.9120905,3.7075,7.71875
1575627402.9234955,3.71,7.84375
1575627412.9347794,3.70875,7.84375
1575627422.9437065,3.70875,7.84375
1575627432.955094,3.71,7.84375
1575627442.9664724,3.71,7.96484375
1575627452.9737144,3.71,7.96484375
1575627462.9851024,3.71,7.96484375
1575627472.996494,3.71,7.96484375
1575627483.007884,3.71,7.96484375
1575627493.019271,3.71125,8.08984375
1575627503.030664,3.71125,8.08984375
1575627513.0420318,3.71125,8.08984375
1575627523.0533266,3.7125,8.08984375
1575627533.0647216,3.7125,8.08984375
1575627543.0761223,3.7125,8.2109375
1575627553.083821,3.7125,8.2109375
1575627563.0952842,3.71375,8.2109375
1575627573.1067085,3.71375,8.2109375
1575627583.1180956,3.71375,8.2109375
1575627593.1294887,3.71375,8.3359375
1575627603.1408846,3.715,8.3359375
1575627613.1522791,3.715,8.3359375
1575627623.1636727,3.715,8.3359375
1575627633.1750727,3.715,8.3359375
1575627643.1837099,3.715,8.45703125
1575627653.1950848,3.715,8.45703125
1575627663.2064784,3.71625,8.45703125
1575627673.217876,3.71625,8.45703125
1575627683.229266,3.71625,8.58203125
1575627693.2337077,3.7175,8.58203125
1575627703.2451243,3.7175,8.58203125
1575627713.2565095,3.7175,8.58203125
1575627723.2636716,3.71875,8.58203125
1575627733.2749805,3.7175,8.703125
1575627743.286366,3.71875,8.703125
1575627753.2937582,3.71875,8.703125
1575627763.3037145,3.72,8.703125
1575627773.3137078,3.72,8.703125
1575627783.3250976,3.72,8.9609375
1575627793.3364818,3.72,8.9609375
1575627803.3478506,3.72,8.9609375
1575627813.3591363,3.72,8.9609375
1575627823.3705409,3.72,8.9609375
1575627833.3819504,3.72125,8.9609375
1575627843.383741,3.72125,8.9609375
1575627853.3951414,3.7225,8.9609375
