ts,voltage,capacity
1575566445.8993056,4.0575,86.6328125
1575566455.9052846,4.0575,86.6328125
1575566465.9167047,4.0575,86.6328125
1575566475.9280925,4.0575,86.6328125
1575566485.9394875,4.0575,86.6328125
1575566495.9508746,4.055,86.6328125
1575566505.9622736,4.055,86.6328125
1575566515.9736743,4.0575,86.6328125
1575566525.975236,4.0425,86.48828125
1575566535.986536,4.05625,86.48828125
1575566545.9952044,4.05625,86.48828125
1575566556.0066,4.05625,86.48828125
1575566566.0180023,4.05625,86.48828125
1575566576.0294244,4.055,86.48828125
1575566586.0408304,4.05625,86.48828125
1575566596.0522296,4.05375,86.48828125
1575566606.0636373,4.05625,86.34375
1575566616.0652227,4.055,86.34375
1575566626.0752268,4.055,86.34375
1575566636.0866277,4.05375,86.34375
1575566646.098017,4.055,86.34375
1575566656.105253,4.055,86.34375
1575566666.1167078,4.055,86.34375
1575566676.1281044,4.055,86.34375
1575566686.135239,4.0425,86.203125
1575566696.146557,4.055,86.203125
1575566706.1579475,4.05375,86.203125
1575566716.1693418,4.055,86.203125
1575566726.1807432,4.05375,86.203125
1575566736.1921425,4.055,86.203125
1575566746.195212,4.055,86.203125
1575566756.2065926,4.0525,86.203125
1575566766.2180037,4.055,86.203125
1575566776.22939,4.055,86.05859375
1575566786.2407868,4.055,86.05859375
1575566796.2521896,4.0525,86.05859375
1575566806.26359,4.055,86.05859375
1575566816.2749698,4.0525,86.05859375
1575566826.2862763,4.055,86.05859375
1575566836.2952106,4.055,86.05859375
1575566846.3052444,4.04125,86.05859375
1575566856.315273,4.055,86.05859375
1575566866.3266861,4.0525,85.9140625
1575566876.338106,4.05375,85.9140625
1575566886.3494632,4.0525,85.9140625
1575566896.3607612,4.05375,85.9140625
1575566906.3721752,4.0525,85.9140625
1575566916.3835797,4.05375,85.9140625
1575566926.3949685,4.0525,85.9140625
1575566936.4052188,4.05375,85.9140625
1575566946.415522,4.05375,85.9140625
1575566956.4269128,4.0525,85.76953125
1575566966.4383066,4.05375,85.76953125
1575566976.449691,4.05125,85.76953125
1575566986.4610727,4.05375,85.76953125
1575566996.4724364,4.05,85.76953125
1575567006.4752457,4.04,85.76953125
1575567016.4865499,4.05,85.76953125
1575567026.4978445,4.0525,85.76953125
1575567036.5092392,4.0525,85.76953125
1575567046.5206382,4.0525,85.76953125
1575567056.5252151,4.0525,85.62890625
1575567066.536607,4.0525,85.62890625
1575567076.551408,4.0525,85.62890625
1575567086.5630512,4.0525,85.62890625
1575567096.5744407,4.0525,85.62890625
1575567106.586147,4.05,85.62890625
1575567116.5974307,4.0525,85.62890625
1575567126.6088223,4.0525,85.62890625
1575567136.6202183,4.0525,85.62890625
1575567146.6252115,4.05,85.484375
1575567156.6367059,4.0525,85.484375
1575567166.645255,4.04,85.484375
1575567176.6565564,4.05,85.484375
1575567186.6679478,4.0525,85.484375
1575567196.6793342,4.05,85.484375
1575567206.6907156,4.0525,85.484375
1575567216.7021213,4.05,85.484375
1575567226.7135088,4.0525,85.484375
1575567236.7249184,4.05,85.484375
1575567246.7363296,4.0525,85.484375
1575567256.7451727,4.0525,85.33984375
1575567266.7564561,4.05,85.33984375
1575567276.767846,4.0525,85.33984375
1575567286.7792506,4.05,85.33984375
1575567296.7906537,4.05,85.33984375
1575567306.8020272,4.04875,85.33984375
1575567316.813314,4.05125,85.33984375
1575567326.8152092,4.0375,85.33984375
1575567336.826524,4.05125,85.33984375
1575567346.8352008,4.05125,85.33984375
1575567356.8465939,4.05125,85.1953125
1575567366.8552613,4.05125,85.1953125
1575567376.8667324,4.05125,85.1953125
1575567386.8781195,4.05125,85.1953125
1575567396.8895054,4.04875,85.1953125
1575567406.9008992,4.05,85.1953125
1575567416.9122703,4.0475,85.1953125
1575567426.923566,4.05,85.1953125
1575567436.934954,4.04875,85.1953125
1575567446.9463456,4.05,85.1953125
1575567456.9552085,4.05,85.1953125
1575567466.9666047,4.05,85.0546875
1575567476.97798,4.05,85.0546875
1575567486.9852166,4.0375,85.0546875
1575567496.9965298,4.05,85.0546875
1575567507.0079012,4.0475,85.0546875
1575567517.0191886,4.05,85.0546875
1575567527.0305738,4.04875,85.0546875
1575567537.0419683,4.05,85.0546875
1575567547.0533624,4.05,85.0546875
1575567557.064756,4.05,85.0546875
1575567567.076159,4.05,85.0546875
1575567577.087666,4.05,84.91015625
1575567587.0990493,4.05,84.91015625
1575567597.110431,4.0475,84.91015625
1575567607.1218097,4.05,84.91015625
1575567617.1331785,4.04625,84.91015625
1575567627.1444767,4.05,84.91015625
1575567637.1559095,4.0475,84.91015625
1575567647.1673307,4.03625,84.91015625
1575567657.1752515,4.05,84.91015625
1575567667.1866224,4.05,84.91015625
1575567677.1980042,4.05,84.91015625
1575567687.209401,4.05,84.91015625
1575567697.2207918,4.04875,84.765625
1575567707.2321718,4.0475,84.765625
1575567717.2435484,4.04875,84.765625
1575567727.2549417,4.0475,84.765625
1575567737.266345,4.05,84.765625
1575567747.2777123,4.04875,84.765625
1575567757.2890022,4.04875,84.765625
1575567767.2952726,4.04875,84.765625
1575567777.3067396,4.0475,84.765625
1575567787.3181322,4.04875,84.765625
1575567797.32952,4.0475,84.765625
1575567807.3352602,4.035,84.765625
1575567817.3451705,4.0475,84.62109375
1575567827.3564708,4.04875,84.62109375
1575567837.3678439,4.04875,84.62109375
1575567847.3791516,4.0475,84.62109375
1575567857.385259,4.0475,84.62109375
1575567867.3967047,4.0475,84.62109375
1575567877.4080913,4.0475,84.62109375
1575567887.4194772,4.0475,84.62109375
1575567897.4308646,4.0475,84.62109375
1575567907.4422266,4.045,84.62109375
1575567917.453512,4.0475,84.62109375
